OBJECTID,DESCRIPTION,ID,MEDAGE_CY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
692,93111 (Santa Barbara),93111,46.1,46.1,33961250.0,38046.95098104409,1756054174172,Synapse54,1756054174172,Synapse54
693,93117 (Goleta),93117,25.8,25.8,570335000.0,186845.4028338239,1756054174172,Synapse54,1756054174172,Synapse54
694,93201 (Alpaugh),93201,27.8,27.8,53105000.0,42412.00443114117,1756054174172,Synapse54,1756054174172,Synapse54
695,93202 (Armona),93202,33.0,33.0,6978750.0,14190.230054467693,1756054174172,Synapse54,1756054174172,Synapse54
696,93203 (Arvin),93203,28.0,28.0,846401250.0,228766.6647185817,1756054174172,Synapse54,1756054174172,Synapse54
697,93204 (Avenal),93204,35.8,35.8,1209785000.0,148530.04894178492,1756054174172,Synapse54,1756054174172,Synapse54
698,93205 (Bodfish),93205,56.6,56.6,58258750.0,47586.66404752418,1756054174172,Synapse54,1756054174172,Synapse54
699,93206 (Buttonwillow),93206,30.9,30.9,535472500.0,129039.29653820557,1756054174172,Synapse54,1756054174172,Synapse54
700,93207 (California Hot Springs),93207,51.7,51.7,494550000.0,156040.70101532715,1756054174172,Synapse54,1756054174172,Synapse54
701,93208 (Camp Nelson),93208,77.5,77.5,770000.0,3633.3202535764162,1756054174172,Synapse54,1756054174172,Synapse54
702,93210 (Coalinga),93210,34.6,34.6,2859221250.0,274512.20982273965,1756054174172,Synapse54,1756054174172,Synapse54
703,93212 (Corcoran),93212,36.1,36.1,468221250.0,116145.1554361688,1756054174172,Synapse54,1756054174172,Synapse54
704,93215 (Delano),93215,32.4,32.4,725636250.0,230748.4499950119,1756054174172,Synapse54,1756054174172,Synapse54
705,93218 (Ducor),93218,32.6,32.6,38912500.0,36612.5283712388,1756054174172,Synapse54,1756054174172,Synapse54
706,93219 (Earlimart),93219,29.3,29.3,755658750.0,231499.61473740474,1756054174172,Synapse54,1756054174172,Synapse54
707,93221 (Exeter),93221,37.6,37.6,357475000.0,120053.9354760477,1756054174172,Synapse54,1756054174172,Synapse54
708,93222 (Pine Mountain Club),93222,57.5,57.5,46431250.0,42116.90185634552,1756054174172,Synapse54,1756054174172,Synapse54
709,93223 (Farmersville),93223,31.4,31.4,19065000.0,25191.929669651723,1756054174172,Synapse54,1756054174172,Synapse54
710,93224 (Fellows),93224,39.1,39.1,309073750.0,96190.21744412645,1756054174172,Synapse54,1756054174172,Synapse54
711,93225 (Frazier Park),93225,48.4,48.4,2514512878.2070312,344216.6690488873,1756054174172,Synapse54,1756054174172,Synapse54
712,93226 (Glennville),93226,60.0,60.0,150883750.0,68086.11048007623,1756054174172,Synapse54,1756054174172,Synapse54
713,93230 (Hanford),93230,34.6,34.6,1087333750.0,200463.9850616394,1756054174172,Synapse54,1756054174172,Synapse54
714,93234 (Huron),93234,28.5,28.5,942571250.0,136768.48489632434,1756054174172,Synapse54,1756054174172,Synapse54
715,93235 (Ivanhoe),93235,32.0,32.0,12097500.0,16256.191671112696,1756054174172,Synapse54,1756054174172,Synapse54
716,93238 (Kernville),93238,59.3,59.3,240751250.0,78530.34907958888,1756054174172,Synapse54,1756054174172,Synapse54
717,93239 (Kettleman City),93239,32.0,32.0,1691142500.0,209335.61644163704,1756054174172,Synapse54,1756054174172,Synapse54
718,93240 (Lake Isabella),93240,49.3,49.3,197532500.0,79542.40166175959,1756054174172,Synapse54,1756054174172,Synapse54
719,93241 (Lamont),93241,29.4,29.4,16952500.0,18974.08508101553,1756054174172,Synapse54,1756054174172,Synapse54
720,93242 (Laton),93242,34.7,34.7,197961250.0,78721.17133438394,1756054174172,Synapse54,1756054174172,Synapse54
721,93243 (Lebec),93243,46.1,46.1,603856250.0,178228.794422547,1756054174172,Synapse54,1756054174172,Synapse54
722,93244 (Lemon Cove),93244,50.4,50.4,68322500.0,57769.35732391744,1756054174172,Synapse54,1756054174172,Synapse54
723,93245 (Lemoore),93245,30.7,30.7,603762500.0,144874.25430062137,1756054174172,Synapse54,1756054174172,Synapse54
724,93246 (Lemoore),93246,19.8,19.8,9026250.0,20403.77546181719,1756054174172,Synapse54,1756054174172,Synapse54
725,93247 (Lindsay),93247,30.6,30.6,319993750.0,96952.20841380647,1756054174172,Synapse54,1756054174172,Synapse54
726,93249 (Lost Hills),93249,27.8,27.8,2862198750.0,327559.9881099221,1756054174172,Synapse54,1756054174172,Synapse54
727,93250 (Mc Farland),93250,29.1,29.1,681105000.0,173623.00350327193,1756054174172,Synapse54,1756054174172,Synapse54
728,93251 (Mc Kittrick),93251,41.9,41.9,1140272500.0,197570.38304410301,1756054174172,Synapse54,1756054174172,Synapse54
729,93252 (Maricopa),93252,41.0,41.0,1556404621.7929688,304321.51547719334,1756054174172,Synapse54,1756054174172,Synapse54
730,93254 (New Cuyama),93254,43.5,43.5,782335000.0,218234.38866072972,1756054174172,Synapse54,1756054174172,Synapse54
731,93255 (Onyx),93255,57.4,57.4,852396250.0,178972.15207097854,1756054174172,Synapse54,1756054174172,Synapse54
732,93256 (Pixley),93256,28.5,28.5,260635000.0,106154.62189252746,1756054174172,Synapse54,1756054174172,Synapse54
733,93257 (Porterville),93257,31.7,31.7,1511618750.0,302648.5148285385,1756054174172,Synapse54,1756054174172,Synapse54
734,93260 (Posey),93260,60.4,60.4,245512500.0,104898.63558058547,1756054174172,Synapse54,1756054174172,Synapse54
735,93262 (Sequoia National Park),93262,63.8,63.8,435136250.0,134619.9300401403,1756054174172,Synapse54,1756054174172,Synapse54
736,93263 (Shafter),93263,30.1,30.1,364711250.0,96745.36438174773,1756054174172,Synapse54,1756054174172,Synapse54
737,93265 (Springville),93265,46.7,46.7,2235640000.0,283326.80180605786,1756054174172,Synapse54,1756054174172,Synapse54
738,93266 (Stratford),93266,31.4,31.4,586430000.0,119109.8997135416,1756054174172,Synapse54,1756054174172,Synapse54
739,93267 (Strathmore),93267,31.9,31.9,186875000.0,110457.59670700639,1756054174172,Synapse54,1756054174172,Synapse54
740,93268 (Taft),93268,33.0,33.0,455076250.0,137446.81294946183,1756054174172,Synapse54,1756054174172,Synapse54
741,93270 (Terra Bella),93270,33.3,33.3,251812500.0,97758.36138911183,1756054174172,Synapse54,1756054174172,Synapse54
742,93271 (Three Rivers),93271,56.8,56.8,1526886250.0,269237.24990402913,1756054174172,Synapse54,1756054174172,Synapse54
743,93272 (Tipton),93272,29.5,29.5,261918750.0,103395.26163376172,1756054174172,Synapse54,1756054174172,Synapse54
744,93274 (Tulare),93274,32.6,32.6,855155000.0,159294.9960086973,1756054174172,Synapse54,1756054174172,Synapse54
745,93276 (Tupman),93276,34.5,34.5,267576250.0,110362.18785593715,1756054174172,Synapse54,1756054174172,Synapse54
746,93277 (Visalia),93277,37.3,37.3,158620000.0,64516.94870283515,1756054174172,Synapse54,1756054174172,Synapse54
747,93280 (Wasco),93280,30.4,30.4,888596250.0,168514.984720631,1756054174172,Synapse54,1756054174172,Synapse54
748,93283 (Weldon),93283,54.5,54.5,1367836250.0,222075.7367993875,1756054174172,Synapse54,1756054174172,Synapse54
749,93285 (Wofford Heights),93285,60.9,60.9,818625000.0,218528.46859697698,1756054174172,Synapse54,1756054174172,Synapse54
750,93286 (Woodlake),93286,34.3,34.3,861595000.0,219905.03576379738,1756054174172,Synapse54,1756054174172,Synapse54
751,93287 (Woody),93287,60.3,60.3,299125000.0,98297.78771009127,1756054174172,Synapse54,1756054174172,Synapse54
752,93291 (Visalia),93291,32.8,32.8,342976250.0,86052.08658918286,1756054174172,Synapse54,1756054174172,Synapse54
753,93292 (Visalia),93292,35.1,35.1,462422500.0,157529.04509510894,1756054174172,Synapse54,1756054174172,Synapse54
754,93301 (Bakersfield),93301,34.1,34.1,17236250.0,18234.709904166506,1756054174172,Synapse54,1756054174172,Synapse54
755,93304 (Bakersfield),93304,31.9,31.9,29046250.0,30380.28756034751,1756054174172,Synapse54,1756054174172,Synapse54
756,93305 (Bakersfield),93305,30.5,30.5,22563750.0,21340.119580702773,1756054174172,Synapse54,1756054174172,Synapse54
757,93306 (Bakersfield),93306,33.4,33.4,282692500.0,154479.1913463515,1756054174172,Synapse54,1756054174172,Synapse54
758,93307 (Bakersfield),93307,29.8,29.8,686788750.0,249139.17859352796,1756054174172,Synapse54,1756054174172,Synapse54
759,93308 (Bakersfield),93308,35.7,35.7,1486300000.0,240954.97014431522,1756054174172,Synapse54,1756054174172,Synapse54
760,93309 (Bakersfield),93309,34.1,34.1,40608750.0,26914.923542707078,1756054174172,Synapse54,1756054174172,Synapse54
761,93311 (Bakersfield),93311,36.1,36.1,669032500.0,180105.37937945416,1756054174172,Synapse54,1756054174172,Synapse54
762,93312 (Bakersfield),93312,37.0,37.0,56898750.0,31197.685208641375,1756054174172,Synapse54,1756054174172,Synapse54
763,93313 (Bakersfield),93313,32.9,32.9,489662500.0,126076.17430961762,1756054174172,Synapse54,1756054174172,Synapse54
764,93314 (Bakersfield),93314,36.2,36.2,437846250.0,139890.00993085562,1756054174172,Synapse54,1756054174172,Synapse54
765,93401 (San Luis Obispo),93401,39.0,39.0,244652500.0,84300.10283574235,1756054174172,Synapse54,1756054174172,Synapse54
766,93402 (Los Osos),93402,49.3,49.3,126336250.0,85847.17674659195,1756054174172,Synapse54,1756054174172,Synapse54
767,93405 (San Luis Obispo),93405,25.0,25.0,348958750.0,128043.37243313172,1756054174172,Synapse54,1756054174172,Synapse54
768,93407 (San Luis Obispo),93407,21.9,21.9,1128750.0,6466.933581947984,1756054174172,Synapse54,1756054174172,Synapse54
769,93408 (San Luis Obispo),93408,0.0,0.0,20000.0,584.1619252963778,1756054174172,Synapse54,1756054174172,Synapse54
770,93410 (San Luis Obispo),93410,22.0,22.0,122500.0,1783.2237812463695,1756054174172,Synapse54,1756054174172,Synapse54
771,93420 (Arroyo Grande),93420,49.3,49.3,984990000.0,287391.0212058983,1756054174172,Synapse54,1756054174172,Synapse54
772,93421 (Arroyo Grande),93421,61.7,61.7,756250.0,5432.800892576344,1756054174172,Synapse54,1756054174172,Synapse54
773,93422 (Atascadero),93422,42.4,42.4,217812500.0,103939.84396640758,1756054174172,Synapse54,1756054174172,Synapse54
774,93424 (Avila Beach),93424,64.7,64.7,108253333.33984375,74348.07597858351,1756054174172,Synapse54,1756054174172,Synapse54
775,93426 (Bradley),93426,50.6,50.6,1263103750.0,287226.75163207244,1756054174172,Synapse54,1756054174172,Synapse54
776,93427 (Buellton),93427,42.8,42.8,249046250.0,124898.5816312748,1756054174172,Synapse54,1756054174172,Synapse54
777,93428 (Cambria),93428,63.9,63.9,266055000.0,93836.33740194641,1756054174172,Synapse54,1756054174172,Synapse54
778,93429 (Casmalia),93429,0.0,0.0,187036250.0,90805.35231057713,1756054174172,Synapse54,1756054174172,Synapse54
779,93430 (Cayucos),93430,57.6,57.6,280866250.0,97640.44475490153,1756054174172,Synapse54,1756054174172,Synapse54
780,93432 (Creston),93432,49.2,49.2,348843750.0,139812.87969757713,1756054174172,Synapse54,1756054174172,Synapse54
781,93433 (Grover Beach),93433,42.0,42.0,8326250.0,14887.031450338087,1756054174172,Synapse54,1756054174172,Synapse54
782,93434 (Guadalupe),93434,31.8,31.8,67405000.0,65833.68158427294,1756054174172,Synapse54,1756054174172,Synapse54
783,93435 (Harmony),93435,57.5,57.5,31535000.0,32327.094647977814,1756054174172,Synapse54,1756054174172,Synapse54
784,93436 (Lompoc),93436,37.8,37.8,1064506250.0,206530.2491540931,1756054174172,Synapse54,1756054174172,Synapse54
785,93437 (Lompoc),93437,24.1,24.1,391255000.0,148048.16041454067,1756054174172,Synapse54,1756054174172,Synapse54
786,93440 (Los Alamos),93440,41.5,41.5,14586250.0,20403.522204908782,1756054174172,Synapse54,1756054174172,Synapse54
787,93441 (Los Olivos),93441,51.3,51.3,220220000.0,107002.49739558098,1756054174172,Synapse54,1756054174172,Synapse54
788,93442 (Morro Bay),93442,55.0,55.0,168433750.0,77585.11145201424,1756054174172,Synapse54,1756054174172,Synapse54
789,93444 (Nipomo),93444,45.1,45.1,313593750.0,121521.56585686823,1756054174172,Synapse54,1756054174172,Synapse54
790,93445 (Oceano),93445,40.7,40.7,6976250.0,15787.863402268405,1756054174172,Synapse54,1756054174172,Synapse54
791,93446 (Paso Robles),93446,41.9,41.9,1338206250.0,271994.4549311119,1756054174172,Synapse54,1756054174172,Synapse54
792,93449 (Pismo Beach),93449,55.9,55.9,39143750.0,37723.45445666405,1756054174172,Synapse54,1756054174172,Synapse54
793,93450 (San Ardo),93450,40.1,40.1,1394511250.0,226730.2538684707,1756054174172,Synapse54,1756054174172,Synapse54
794,93451 (San Miguel),93451,35.0,35.0,1761657500.0,248671.70742381187,1756054174172,Synapse54,1756054174172,Synapse54
795,93452 (San Simeon),93452,48.3,48.3,670795000.0,150137.0198624394,1756054174172,Synapse54,1756054174172,Synapse54
796,93453 (Santa Margarita),93453,46.6,46.6,4763342500.0,559195.0172361075,1756054174172,Synapse54,1756054174172,Synapse54
797,93454 (Santa Maria),93454,34.6,34.6,1297902500.0,252745.45494349927,1756054174172,Synapse54,1756054174172,Synapse54
798,93455 (Santa Maria),93455,40.8,40.8,618743750.0,240040.19491525445,1756054174172,Synapse54,1756054174172,Synapse54
799,93458 (Santa Maria),93458,29.9,29.9,113713750.0,50272.095070986354,1756054174172,Synapse54,1756054174172,Synapse54
800,93460 (Santa Ynez),93460,51.5,51.5,592475000.0,188193.33124153162,1756054174172,Synapse54,1756054174172,Synapse54
801,93461 (Shandon),93461,37.3,37.3,1454703750.0,226114.98260792808,1756054174172,Synapse54,1756054174172,Synapse54
802,93463 (Solvang),93463,51.4,51.4,109063750.0,85554.0014573948,1756054174172,Synapse54,1756054174172,Synapse54
803,93465 (Templeton),93465,44.3,44.3,381773750.0,179781.24328527032,1756054174172,Synapse54,1756054174172,Synapse54
804,93501 (Mojave),93501,34.5,34.5,1423437500.0,224723.11505128577,1756054174172,Synapse54,1756054174172,Synapse54
805,93505 (California City),93505,35.3,35.3,853457500.0,161565.75882315187,1756054174172,Synapse54,1756054174172,Synapse54
806,93510 (Acton),93510,47.4,47.4,373270000.0,137230.768822319,1756054174172,Synapse54,1756054174172,Synapse54
807,93512 (Benton),93512,51.7,51.7,1222977500.0,235133.57220074566,1756054174172,Synapse54,1756054174172,Synapse54
808,93513 (Big Pine),93513,42.6,42.6,1524216250.0,306807.5899223324,1756054174172,Synapse54,1756054174172,Synapse54
809,93514 (Bishop),93514,45.4,45.4,6201070000.0,438153.2012372984,1756054174172,Synapse54,1756054174172,Synapse54
810,93516 (Boron),93516,39.9,39.9,705763750.0,135770.81863817878,1756054174172,Synapse54,1756054174172,Synapse54
811,93517 (Bridgeport),93517,45.8,45.8,1239441250.0,239666.66141154888,1756054174172,Synapse54,1756054174172,Synapse54
812,93518 (Caliente),93518,58.2,58.2,1901260000.0,317474.91571550415,1756054174172,Synapse54,1756054174172,Synapse54
813,93519 (Cantil),93519,46.8,46.8,1114107500.0,209181.1738986201,1756054174172,Synapse54,1756054174172,Synapse54
814,93523 (Edwards),93523,28.5,28.5,919766250.0,208258.685456442,1756054174172,Synapse54,1756054174172,Synapse54
815,93524 (Edwards),93524,22.0,22.0,717075000.0,116151.3239224054,1756054174172,Synapse54,1756054174172,Synapse54
816,93526 (Independence),93526,53.1,53.1,8585318750.0,615133.321621574,1756054174172,Synapse54,1756054174172,Synapse54
817,93527 (Inyokern),93527,52.0,52.0,1218308750.0,230116.54295329354,1756054174172,Synapse54,1756054174172,Synapse54
818,93528 (Johannesburg),93528,45.2,45.2,113095000.0,72870.00726985633,1756054174172,Synapse54,1756054174172,Synapse54
819,93529 (June Lake),93529,42.6,42.6,1036675000.0,204187.77271896516,1756054174172,Synapse54,1756054174172,Synapse54
820,93531 (Keene),93531,54.4,54.4,66953750.0,42136.49812226602,1756054174172,Synapse54,1756054174172,Synapse54
821,93532 (Lake Hughes),93532,44.3,44.3,510440000.0,146093.5923449349,1756054174172,Synapse54,1756054174172,Synapse54
822,93534 (Lancaster),93534,34.5,34.5,75855000.0,56582.57153544726,1756054174172,Synapse54,1756054174172,Synapse54
823,93535 (Lancaster),93535,32.4,32.4,1239387500.0,172405.33756195605,1756054174172,Synapse54,1756054174172,Synapse54
824,93536 (Lancaster),93536,37.6,37.6,1115773750.0,219254.37889296346,1756054174172,Synapse54,1756054174172,Synapse54
825,93541 (Lee Vining),93541,42.3,42.3,2795718750.0,297344.3647611807,1756054174172,Synapse54,1756054174172,Synapse54
826,93543 (Littlerock),93543,36.2,36.2,281333750.0,117186.61803867933,1756054174172,Synapse54,1756054174172,Synapse54
827,93544 (Llano),93544,56.3,56.3,434330000.0,113448.0636168479,1756054174172,Synapse54,1756054174172,Synapse54
828,93545 (Lone Pine),93545,47.2,47.2,3435371904.7617188,594664.969320247,1756054174172,Synapse54,1756054174172,Synapse54
829,93546 (Mammoth Lakes),93546,38.5,38.5,1164495000.0,195749.59661305405,1756054174172,Synapse54,1756054174172,Synapse54
830,93549 (Olancha),93549,58.1,58.1,306256250.0,94514.11445620614,1756054174172,Synapse54,1756054174172,Synapse54
831,93550 (Palmdale),93550,33.0,33.0,395215000.0,174409.5253118129,1756054174172,Synapse54,1756054174172,Synapse54
832,93551 (Palmdale),93551,39.3,39.3,298681250.0,114334.48872819869,1756054174172,Synapse54,1756054174172,Synapse54
833,93552 (Palmdale),93552,33.9,33.9,199421250.0,82380.87372633322,1756054174172,Synapse54,1756054174172,Synapse54
834,93553 (Pearblossom),93553,47.0,47.0,75246250.0,50718.78106113926,1756054174172,Synapse54,1756054174172,Synapse54
835,93554 (Randsburg),93554,37.5,37.5,79657500.0,56301.26924714919,1756054174172,Synapse54,1756054174172,Synapse54
836,93555 (Ridgecrest),93555,37.2,37.2,13562083095.238281,973619.197206367,1756054174172,Synapse54,1756054174172,Synapse54
837,93558 (Red Mountain),93558,0.0,0.0,1757500.0,5801.854509708895,1756054174172,Synapse54,1756054174172,Synapse54
838,93560 (Rosamond),93560,34.6,34.6,1718620000.0,281924.3198591721,1756054174172,Synapse54,1756054174172,Synapse54
839,93561 (Tehachapi),93561,41.7,41.7,1642826250.0,239286.08872152542,1756054174172,Synapse54,1756054174172,Synapse54
840,93562 (Trona),93562,42.2,42.2,684601250.0,128819.94819416666,1756054174172,Synapse54,1756054174172,Synapse54
841,93563 (Valyermo),93563,41.0,41.0,1169912500.0,340754.2971666196,1756054174172,Synapse54,1756054174172,Synapse54
842,93591 (Palmdale),93591,34.8,34.8,331282500.0,113296.62300262305,1756054174172,Synapse54,1756054174172,Synapse54
843,93601 (Ahwahnee),93601,51.9,51.9,142643750.0,85796.38918887598,1756054174172,Synapse54,1756054174172,Synapse54
844,93602 (Auberry),93602,47.4,47.4,372186250.0,132270.44562754652,1756054174172,Synapse54,1756054174172,Synapse54
845,93603 (Badger),93603,46.3,46.3,118937500.0,97270.546337598,1756054174172,Synapse54,1756054174172,Synapse54
846,93604 (Bass Lake),93604,61.3,61.3,22136250.0,35779.83469443799,1756054174172,Synapse54,1756054174172,Synapse54
847,93606 (Biola),93606,28.2,28.2,2611250.0,7089.526321165865,1756054174172,Synapse54,1756054174172,Synapse54
848,93608 (Cantua Creek),93608,30.4,30.4,478741250.0,114405.76837304405,1756054174172,Synapse54,1756054174172,Synapse54
849,93609 (Caruthers),93609,32.2,32.2,241491250.0,79674.58425948447,1756054174172,Synapse54,1756054174172,Synapse54
850,93610 (Chowchilla),93610,36.7,36.7,1044857500.0,217278.9983118537,1756054174172,Synapse54,1756054174172,Synapse54
851,93611 (Clovis),93611,39.3,39.3,42672500.0,48758.40702446852,1756054174172,Synapse54,1756054174172,Synapse54
