OBJECTID,DESCRIPTION,ID,DIVINDX_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
226,91304 (Canoga Park),91304,87.4,87.4,35137500.0,39071.17650268151,1756053718998,Synapse54,1756053718998,Synapse54
227,91306 (Winnetka),91306,88.0,88.0,16672500.0,19171.931116842465,1756053718998,Synapse54,1756053718998,Synapse54
228,91307 (West Hills),91307,73.8,73.8,89981250.0,61095.31117355745,1756053718998,Synapse54,1756053718998,Synapse54
229,91311 (Chatsworth),91311,84.6,84.6,126621250.0,72692.26782111324,1756053718998,Synapse54,1756053718998,Synapse54
230,91316 (Encino),91316,67.7,67.7,16321250.0,20778.30107249837,1756053718998,Synapse54,1756053718998,Synapse54
231,91320 (Newbury Park),91320,74.5,74.5,151116250.0,83662.85794782422,1756053718998,Synapse54,1756053718998,Synapse54
232,91321 (Newhall),91321,86.2,86.2,117951250.0,78749.49731418141,1756053718998,Synapse54,1756053718998,Synapse54
233,91324 (Northridge),91324,87.5,87.5,15433750.0,18243.407608138714,1756053718998,Synapse54,1756053718998,Synapse54
234,91325 (Northridge),91325,87.3,87.3,18520000.0,27408.192773400664,1756053718998,Synapse54,1756053718998,Synapse54
235,91326 (Porter Ranch),91326,77.9,77.9,30312500.0,28236.381070619223,1756053718998,Synapse54,1756053718998,Synapse54
236,91330 (Northridge),91330,84.5,84.5,1561250.0,6606.816717918054,1756053718998,Synapse54,1756053718998,Synapse54
237,91331 (Pacoima),91331,70.4,70.4,35346250.0,29116.443816654253,1756053718998,Synapse54,1756053718998,Synapse54
238,91335 (Reseda),91335,87.0,87.0,25253750.0,20158.768792001392,1756053718998,Synapse54,1756053718998,Synapse54
239,91340 (San Fernando),91340,68.9,68.9,13600000.0,17981.932136218,1756053718998,Synapse54,1756053718998,Synapse54
240,91342 (Sylmar),91342,79.4,79.4,321723750.0,153883.941540724,1756053718998,Synapse54,1756053718998,Synapse54
241,91343 (North Hills),91343,86.1,86.1,22573750.0,21053.555978158878,1756053718998,Synapse54,1756053718998,Synapse54
242,91344 (Granada Hills),91344,84.6,84.6,59877500.0,35582.121333585426,1756053718998,Synapse54,1756053718998,Synapse54
243,91345 (Mission Hills),91345,83.9,83.9,11813750.0,15317.881749383128,1756053718998,Synapse54,1756053718998,Synapse54
244,91350 (Santa Clarita),91350,81.5,81.5,53625000.0,49482.965404838804,1756053718998,Synapse54,1756053718998,Synapse54
245,91351 (Canyon Country),91351,86.7,86.7,34091250.0,42054.59003323661,1756053718998,Synapse54,1756053718998,Synapse54
246,91352 (Sun Valley),91352,80.9,80.9,53561250.0,49423.15083572834,1756053718998,Synapse54,1756053718998,Synapse54
247,91354 (Valencia),91354,78.6,78.6,20238750.0,21868.371539337353,1756053718998,Synapse54,1756053718998,Synapse54
248,91355 (Valencia),91355,77.0,77.0,82675000.0,70585.76126363585,1756053718998,Synapse54,1756053718998,Synapse54
249,91356 (Tarzana),91356,69.2,69.2,29008750.0,26483.575375031935,1756053718998,Synapse54,1756053718998,Synapse54
250,91360 (Thousand Oaks),91360,75.3,75.3,57247500.0,45654.019537525324,1756053718998,Synapse54,1756053718998,Synapse54
251,91361 (Westlake Village),91361,57.4,57.4,96388750.0,56300.17235205668,1756053718998,Synapse54,1756053718998,Synapse54
252,91362 (Thousand Oaks),91362,70.4,70.4,71983750.0,40832.01328540987,1756053718998,Synapse54,1756053718998,Synapse54
253,91364 (Woodland Hills),91364,62.5,62.5,26443750.0,27993.124364922765,1756053718998,Synapse54,1756053718998,Synapse54
254,91367 (Woodland Hills),91367,72.8,72.8,28146250.0,33799.32765120731,1756053718998,Synapse54,1756053718998,Synapse54
255,91371 (Woodland Hills),91371,78.0,78.0,2255000.0,6066.578641537791,1756053718998,Synapse54,1756053718998,Synapse54
256,91377 (Oak Park),91377,61.9,61.9,22558750.0,20448.277715778455,1756053718998,Synapse54,1756053718998,Synapse54
257,91381 (Stevenson Ranch),91381,78.9,78.9,113402500.0,72080.28662784427,1756053718998,Synapse54,1756053718998,Synapse54
258,91384 (Castaic),91384,86.2,86.2,742741250.0,140744.13601413922,1756053718998,Synapse54,1756053718998,Synapse54
259,91387 (Canyon Country),91387,87.3,87.3,116305428.57421875,88573.40145051818,1756053718998,Synapse54,1756053718998,Synapse54
260,91390 (Santa Clarita),91390,77.1,77.1,606773321.4257812,154790.04631436671,1756053718998,Synapse54,1756053718998,Synapse54
261,91401 (Van Nuys),91401,84.4,84.4,13360000.0,15691.442451482295,1756053718998,Synapse54,1756053718998,Synapse54
262,91402 (Panorama City),91402,81.1,81.1,14613750.0,19129.15752292534,1756053718998,Synapse54,1756053718998,Synapse54
263,91403 (Sherman Oaks),91403,65.1,65.1,13207500.0,20944.03520832626,1756053718998,Synapse54,1756053718998,Synapse54
264,91405 (Van Nuys),91405,84.9,84.9,12091250.0,15112.44542907185,1756053718998,Synapse54,1756053718998,Synapse54
265,91406 (Van Nuys),91406,85.8,85.8,31267500.0,25572.26328479759,1756053718998,Synapse54,1756053718998,Synapse54
266,91411 (Van Nuys),91411,86.5,86.5,7867500.0,12748.359858568725,1756053718998,Synapse54,1756053718998,Synapse54
267,91423 (Sherman Oaks),91423,66.7,66.7,15983750.0,25194.265539497017,1756053718998,Synapse54,1756053718998,Synapse54
268,91436 (Encino),91436,53.5,53.5,24975000.0,30611.765161515574,1756053718998,Synapse54,1756053718998,Synapse54
269,91501 (Burbank),91501,67.4,67.4,17756250.0,21517.67488198507,1756053718998,Synapse54,1756053718998,Synapse54
270,91502 (Burbank),91502,82.1,82.1,5628750.0,15889.337267710574,1756053718998,Synapse54,1756053718998,Synapse54
271,91504 (Burbank),91504,78.6,78.6,15581250.0,19811.40597407565,1756053718998,Synapse54,1756053718998,Synapse54
272,91505 (Burbank),91505,79.8,79.8,18962500.0,30926.121566997354,1756053718998,Synapse54,1756053718998,Synapse54
273,91506 (Burbank),91506,80.1,80.1,9680000.0,15029.963565909959,1756053718998,Synapse54,1756053718998,Synapse54
274,91521 (Burbank),91521,0.0,0.0,268750.0,2089.038078859339,1756053718998,Synapse54,1756053718998,Synapse54
275,91522 (Burbank),91522,69.7,69.7,591250.0,3354.7706741831425,1756053718998,Synapse54,1756053718998,Synapse54
276,91523 (Burbank),91523,0.0,0.0,225000.0,1880.8246495725361,1756053718998,Synapse54,1756053718998,Synapse54
277,91601 (North Hollywood),91601,85.6,85.6,10333750.0,13825.11038787978,1756053718998,Synapse54,1756053718998,Synapse54
278,91602 (North Hollywood),91602,72.1,72.1,7328750.0,13930.165013040101,1756053718998,Synapse54,1756053718998,Synapse54
279,91604 (Studio City),91604,61.4,61.4,18811250.0,27053.22768113268,1756053718998,Synapse54,1756053718998,Synapse54
280,91605 (North Hollywood),91605,84.8,84.8,20330000.0,20352.00683994068,1756053718998,Synapse54,1756053718998,Synapse54
281,91606 (North Hollywood),91606,85.4,85.4,12521250.0,17149.805187558424,1756053718998,Synapse54,1756053718998,Synapse54
282,91607 (Valley Village),91607,75.3,75.3,9761250.0,13304.102010350245,1756053718998,Synapse54,1756053718998,Synapse54
283,91608 (Universal City),91608,70.6,70.6,2125000.0,6563.158248026421,1756053718998,Synapse54,1756053718998,Synapse54
284,91701 (Rancho Cucamonga),91701,84.7,84.7,28270000.0,34836.78540915206,1756053718998,Synapse54,1756053718998,Synapse54
285,91702 (Azusa),91702,85.5,85.5,265925000.0,140079.57495873387,1756053718998,Synapse54,1756053718998,Synapse54
286,91706 (Baldwin Park),91706,82.0,82.0,58035000.0,45700.72762433788,1756053718998,Synapse54,1756053718998,Synapse54
287,91708 (Chino),91708,86.5,86.5,32807500.0,36874.228505956096,1756053718998,Synapse54,1756053718998,Synapse54
288,91709 (Chino Hills),91709,83.3,83.3,167730000.0,64255.61856738247,1756053718998,Synapse54,1756053718998,Synapse54
289,91710 (Chino),91710,88.0,88.0,82101250.0,64039.625439571064,1756053718998,Synapse54,1756053718998,Synapse54
290,91711 (Claremont),91711,82.3,82.3,52745000.0,44177.276952318716,1756053718998,Synapse54,1756053718998,Synapse54
291,91722 (Covina),91722,86.6,86.6,16487500.0,28476.367406778492,1756053718998,Synapse54,1756053718998,Synapse54
292,91723 (Covina),91723,86.8,86.8,8080000.0,13637.97221636006,1756053718998,Synapse54,1756053718998,Synapse54
293,91724 (Covina),91724,88.0,88.0,23862500.0,39273.62024566357,1756053718998,Synapse54,1756053718998,Synapse54
294,91730 (Rancho Cucamonga),91730,89.0,89.0,53462500.0,35899.53475388108,1756053718998,Synapse54,1756053718998,Synapse54
295,91731 (El Monte),91731,85.0,85.0,14136250.0,25914.551736366426,1756053718998,Synapse54,1756053718998,Synapse54
296,91732 (El Monte),91732,84.0,84.0,18137500.0,25659.361163605434,1756053718998,Synapse54,1756053718998,Synapse54
297,91733 (South El Monte),91733,81.7,81.7,26378382.3515625,27199.854867714454,1756053718998,Synapse54,1756053718998,Synapse54
298,91737 (Rancho Cucamonga),91737,85.1,85.1,26786250.0,26820.89326439801,1756053718998,Synapse54,1756053718998,Synapse54
299,91739 (Rancho Cucamonga),91739,87.9,87.9,51716250.0,40408.273830140315,1756053718998,Synapse54,1756053718998,Synapse54
300,91740 (Glendora),91740,86.4,86.4,18236250.0,23548.21002639036,1756053718998,Synapse54,1756053718998,Synapse54
301,91741 (Glendora),91741,80.1,80.1,60190000.0,39586.69749683478,1756053718998,Synapse54,1756053718998,Synapse54
302,91744 (La Puente),91744,77.8,77.8,32538750.0,39124.268064538584,1756053718998,Synapse54,1756053718998,Synapse54
303,91745 (Hacienda Heights),91745,85.8,85.8,56866250.0,43333.45379098072,1756053718998,Synapse54,1756053718998,Synapse54
304,91746 (La Puente),91746,79.1,79.1,23596250.0,39000.102173004336,1756053718998,Synapse54,1756053718998,Synapse54
305,91748 (Rowland Heights),91748,75.1,75.1,56602500.0,41262.66209312369,1756053718998,Synapse54,1756053718998,Synapse54
306,91750 (La Verne),91750,83.1,83.1,64806250.0,67234.23283338828,1756053718998,Synapse54,1756053718998,Synapse54
307,91752 (Mira Loma),91752,87.4,87.4,57392500.0,36481.300403723304,1756053718998,Synapse54,1756053718998,Synapse54
308,91754 (Monterey Park),91754,76.7,76.7,17842500.0,23795.923137523278,1756053718998,Synapse54,1756053718998,Synapse54
309,91755 (Monterey Park),91755,66.0,66.0,12627500.0,18375.071934859578,1756053718998,Synapse54,1756053718998,Synapse54
310,91759 (Mt Baldy),91759,80.9,80.9,316063750.0,118230.055061077,1756053718998,Synapse54,1756053718998,Synapse54
311,91761 (Ontario),91761,87.4,87.4,109550000.0,52566.77413391127,1756053718998,Synapse54,1756053718998,Synapse54
312,91762 (Ontario),91762,85.6,85.6,51350000.0,73328.37334082974,1756053718998,Synapse54,1756053718998,Synapse54
313,91763 (Montclair),91763,82.3,82.3,19906250.0,25357.583667619256,1756053718998,Synapse54,1756053718998,Synapse54
314,91764 (Ontario),91764,82.8,82.8,30267500.0,34817.4165608199,1756053718998,Synapse54,1756053718998,Synapse54
315,91765 (Diamond Bar),91765,71.9,71.9,71737500.0,50689.77397150056,1756053718998,Synapse54,1756053718998,Synapse54
316,91766 (Pomona),91766,81.9,81.9,38575000.0,31394.182572355923,1756053718998,Synapse54,1756053718998,Synapse54
317,91767 (Pomona),91767,84.9,84.9,21447500.0,26306.303378654346,1756053718998,Synapse54,1756053718998,Synapse54
318,91768 (Pomona),91768,83.0,83.0,29683350.0,37123.5517709109,1756053718998,Synapse54,1756053718998,Synapse54
319,91770 (Rosemead),91770,74.9,74.9,24996250.0,29064.449656143457,1756053718998,Synapse54,1756053718998,Synapse54
320,91773 (San Dimas),91773,85.4,85.4,57843750.0,62594.889893911095,1756053718998,Synapse54,1756053718998,Synapse54
321,91775 (San Gabriel),91775,77.1,77.1,11971250.0,19437.827969198494,1756053718998,Synapse54,1756053718998,Synapse54
322,91776 (San Gabriel),91776,71.6,71.6,12967500.0,18472.57182694214,1756053718998,Synapse54,1756053718998,Synapse54
323,91780 (Temple City),91780,70.1,70.1,14507500.0,22121.861763488258,1756053718998,Synapse54,1756053718998,Synapse54
324,91784 (Upland),91784,82.0,82.0,35171250.0,29161.18478267458,1756053718998,Synapse54,1756053718998,Synapse54
325,91786 (Upland),91786,87.6,87.6,35346250.0,31991.00409242429,1756053718998,Synapse54,1756053718998,Synapse54
326,91789 (Walnut),91789,69.8,69.8,58161250.0,54052.083583793996,1756053718998,Synapse54,1756053718998,Synapse54
327,91790 (West Covina),91790,87.5,87.5,21836250.0,28981.750741303436,1756053718998,Synapse54,1756053718998,Synapse54
328,91791 (West Covina),91791,88.3,88.3,25442500.0,32964.975060736644,1756053718998,Synapse54,1756053718998,Synapse54
329,91792 (West Covina),91792,85.9,85.9,13858750.0,28265.18639139845,1756053718998,Synapse54,1756053718998,Synapse54
330,91801 (Alhambra),91801,80.8,80.8,16666250.0,23255.903329415596,1756053718998,Synapse54,1756053718998,Synapse54
331,91803 (Alhambra),91803,82.8,82.8,11870000.0,18230.158217733606,1756053718998,Synapse54,1756053718998,Synapse54
332,91901 (Alpine),91901,64.4,64.4,362565000.0,113396.40056154315,1756053718998,Synapse54,1756053718998,Synapse54
333,91902 (Bonita),91902,87.4,87.4,46932500.0,53539.232553526504,1756053718998,Synapse54,1756053718998,Synapse54
334,91905 (Boulevard),91905,80.8,80.8,480266250.0,137901.704823621,1756053718998,Synapse54,1756053718998,Synapse54
335,91906 (Campo),91906,81.1,81.1,568161250.0,165829.3483533896,1756053718998,Synapse54,1756053718998,Synapse54
336,91910 (Chula Vista),91910,86.1,86.1,43662500.0,41059.6689800105,1756053718998,Synapse54,1756053718998,Synapse54
337,91911 (Chula Vista),91911,83.2,83.2,43521250.0,32062.06894798441,1756053718998,Synapse54,1756053718998,Synapse54
338,91913 (Chula Vista),91913,88.6,88.6,36198750.0,34493.6259746854,1756053718998,Synapse54,1756053718998,Synapse54
339,91914 (Chula Vista),91914,88.3,88.3,27112500.0,30977.564876109318,1756053718998,Synapse54,1756053718998,Synapse54
340,91915 (Chula Vista),91915,89.0,89.0,30377500.0,26297.18668546474,1756053718998,Synapse54,1756053718998,Synapse54
341,91916 (Descanso),91916,69.4,69.4,489486250.0,136566.8868792777,1756053718998,Synapse54,1756053718998,Synapse54
342,91917 (Dulzura),91917,83.9,83.9,170501250.0,87821.04231048128,1756053718998,Synapse54,1756053718998,Synapse54
343,91931 (Guatay),91931,0.0,0.0,776250.0,3923.1347698046866,1756053718998,Synapse54,1756053718998,Synapse54
344,91932 (Imperial Beach),91932,85.9,85.9,19790000.0,32437.408263823254,1756053718998,Synapse54,1756053718998,Synapse54
345,91934 (Jacumba),91934,79.3,79.3,91285000.0,55214.38562692068,1756053718998,Synapse54,1756053718998,Synapse54
346,91935 (Jamul),91935,78.7,78.7,458893750.0,144300.59797150828,1756053718998,Synapse54,1756053718998,Synapse54
347,91941 (La Mesa),91941,78.9,78.9,29638750.0,43665.96498245795,1756053718998,Synapse54,1756053718998,Synapse54
348,91942 (La Mesa),91942,78.0,78.0,22065000.0,31885.146956257286,1756053718998,Synapse54,1756053718998,Synapse54
349,91945 (Lemon Grove),91945,88.8,88.8,14385000.0,23329.01517802078,1756053718998,Synapse54,1756053718998,Synapse54
350,91950 (National City),91950,86.6,86.6,27946250.0,31918.837874227782,1756053718998,Synapse54,1756053718998,Synapse54
351,91962 (Pine Valley),91962,58.6,58.6,427600000.0,145557.96553234998,1756053718998,Synapse54,1756053718998,Synapse54
352,91963 (Potrero),91963,81.3,81.3,163753750.0,61290.88469445845,1756053718998,Synapse54,1756053718998,Synapse54
353,91977 (Spring Valley),91977,88.8,88.8,38967500.0,36187.29973099256,1756053718998,Synapse54,1756053718998,Synapse54
354,91978 (Spring Valley),91978,85.8,85.8,42562500.0,45264.6515618072,1756053718998,Synapse54,1756053718998,Synapse54
355,91980 (Tecate),91980,80.2,80.2,72455000.0,54234.84199317963,1756053718998,Synapse54,1756053718998,Synapse54
356,92003 (Bonsall),92003,73.0,73.0,61822500.0,51447.69118264772,1756053718998,Synapse54,1756053718998,Synapse54
357,92004 (Borrego Springs),92004,79.4,79.4,2755796250.0,309492.28355230484,1756053718998,Synapse54,1756053718998,Synapse54
358,92007 (Cardiff By The Sea),92007,56.6,56.6,12745000.0,19112.11331105376,1756053718998,Synapse54,1756053718998,Synapse54
359,92008 (Carlsbad),92008,65.9,65.9,39565000.0,46647.41324668632,1756053718998,Synapse54,1756053718998,Synapse54
360,92009 (Carlsbad),92009,60.9,60.9,43806250.0,33493.04823766271,1756053718998,Synapse54,1756053718998,Synapse54
361,92010 (Carlsbad),92010,69.8,69.8,30371250.0,33963.56105229938,1756053718998,Synapse54,1756053718998,Synapse54
362,92011 (Carlsbad),92011,64.3,64.3,26496250.0,24384.479086382034,1756053718998,Synapse54,1756053718998,Synapse54
363,92014 (Del Mar),92014,47.6,47.6,25465000.0,38284.01021296196,1756053718998,Synapse54,1756053718998,Synapse54
364,92019 (El Cajon),92019,69.3,69.3,104795000.0,71505.31829838835,1756053718998,Synapse54,1756053718998,Synapse54
365,92020 (El Cajon),92020,80.3,80.3,43247500.0,46187.34885426449,1756053718998,Synapse54,1756053718998,Synapse54
366,92021 (El Cajon),92021,80.1,80.1,107097500.0,73745.97119356938,1756053718998,Synapse54,1756053718998,Synapse54
367,92024 (Encinitas),92024,61.3,61.3,67452500.0,62635.673330256825,1756053718998,Synapse54,1756053718998,Synapse54
368,92025 (Escondido),92025,85.0,85.0,93698750.0,68746.89361140343,1756053718998,Synapse54,1756053718998,Synapse54
369,92026 (Escondido),92026,84.8,84.8,135813750.0,103650.25289980373,1756053718998,Synapse54,1756053718998,Synapse54
370,92027 (Escondido),92027,85.7,85.7,219755000.0,95785.6925693835,1756053718998,Synapse54,1756053718998,Synapse54
371,92028 (Fallbrook),92028,82.5,82.5,503325000.0,193709.268729263,1756053718998,Synapse54,1756053718998,Synapse54
372,92029 (Escondido),92029,76.1,76.1,90052500.0,66471.5866854447,1756053718998,Synapse54,1756053718998,Synapse54
373,92036 (Julian),92036,66.3,66.3,1557928750.0,373162.5552551034,1756053718998,Synapse54,1756053718998,Synapse54
374,92037 (La Jolla),92037,62.3,62.3,44371250.0,55773.846103464304,1756053718998,Synapse54,1756053718998,Synapse54
375,92040 (Lakeside),92040,71.9,71.9,304778750.0,129285.32215514331,1756053718998,Synapse54,1756053718998,Synapse54
376,92054 (Oceanside),92054,82.1,82.1,26290000.0,35967.96563348782,1756053718998,Synapse54,1756053718998,Synapse54
377,92055 (Camp Pendleton),92055,71.1,71.1,537333750.0,173246.12184179938,1756053718998,Synapse54,1756053718998,Synapse54
378,92056 (Oceanside),92056,81.7,81.7,46150000.0,49491.2703285793,1756053718998,Synapse54,1756053718998,Synapse54
379,92057 (Oceanside),92057,86.2,86.2,56610000.0,48606.91924802012,1756053718998,Synapse54,1756053718998,Synapse54
380,92058 (Oceanside),92058,82.3,82.3,146291250.0,83468.04306581606,1756053718998,Synapse54,1756053718998,Synapse54
381,92059 (Pala),92059,86.2,86.2,274770000.0,123147.33116847563,1756053718998,Synapse54,1756053718998,Synapse54
382,92060 (Palomar Mountain),92060,74.4,74.4,39647500.0,41324.57383936094,1756053718998,Synapse54,1756053718998,Synapse54
383,92061 (Pauma Valley),92061,86.1,86.1,152427500.0,98264.94876774035,1756053718998,Synapse54,1756053718998,Synapse54
384,92064 (Poway),92064,74.3,74.3,143201250.0,66815.11447392941,1756053718998,Synapse54,1756053718998,Synapse54
385,92065 (Ramona),92065,72.8,72.8,563293750.0,164993.16885325164,1756053718998,Synapse54,1756053718998,Synapse54
386,92066 (Ranchita),92066,71.4,71.4,253581250.0,81707.17710868688,1756053718998,Synapse54,1756053718998,Synapse54
387,92067 (Rancho Santa Fe),92067,51.5,51.5,55340000.0,71114.02401652835,1756053718998,Synapse54,1756053718998,Synapse54
