OBJECTID,DESCRIPTION,ID,MEDAGE_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
226,91302 (Calabasas),91302,46.0,46.0,98223750.0,71037.94471013643,1756054284498,Synapse54,1756054284498,Synapse54
227,91303 (Canoga Park),91303,36.2,36.2,8228750.0,11529.8145805243,1756054284498,Synapse54,1756054284498,Synapse54
228,91304 (Canoga Park),91304,41.1,41.1,35137500.0,39071.17650268151,1756054284498,Synapse54,1756054284498,Synapse54
229,91306 (Winnetka),91306,40.8,40.8,16672500.0,19171.931116842465,1756054284498,Synapse54,1756054284498,Synapse54
230,91307 (West Hills),91307,46.1,46.1,89981250.0,61095.31117355745,1756054284498,Synapse54,1756054284498,Synapse54
231,91311 (Chatsworth),91311,45.2,45.2,126621250.0,72692.26782111324,1756054284498,Synapse54,1756054284498,Synapse54
232,91316 (Encino),91316,45.0,45.0,16321250.0,20778.30107249837,1756054284498,Synapse54,1756054284498,Synapse54
233,91320 (Newbury Park),91320,44.4,44.4,151116250.0,83662.85794782422,1756054284498,Synapse54,1756054284498,Synapse54
234,91321 (Newhall),91321,39.1,39.1,117951250.0,78749.49731418141,1756054284498,Synapse54,1756054284498,Synapse54
235,91324 (Northridge),91324,40.9,40.9,15433750.0,18243.407608138714,1756054284498,Synapse54,1756054284498,Synapse54
236,91325 (Northridge),91325,39.5,39.5,18520000.0,27408.192773400664,1756054284498,Synapse54,1756054284498,Synapse54
237,91326 (Porter Ranch),91326,44.0,44.0,30312500.0,28236.381070619223,1756054284498,Synapse54,1756054284498,Synapse54
238,91330 (Northridge),91330,21.6,21.6,1561250.0,6606.816717918054,1756054284498,Synapse54,1756054284498,Synapse54
239,91331 (Pacoima),91331,37.0,37.0,35346250.0,29116.443816654253,1756054284498,Synapse54,1756054284498,Synapse54
240,91335 (Reseda),91335,40.8,40.8,25253750.0,20158.768792001392,1756054284498,Synapse54,1756054284498,Synapse54
241,91340 (San Fernando),91340,37.6,37.6,13600000.0,17981.932136218,1756054284498,Synapse54,1756054284498,Synapse54
242,91342 (Sylmar),91342,38.5,38.5,321723750.0,153883.941540724,1756054284498,Synapse54,1756054284498,Synapse54
243,91343 (North Hills),91343,38.3,38.3,22573750.0,21053.555978158878,1756054284498,Synapse54,1756054284498,Synapse54
244,91344 (Granada Hills),91344,44.4,44.4,59877500.0,35582.121333585426,1756054284498,Synapse54,1756054284498,Synapse54
245,91345 (Mission Hills),91345,42.3,42.3,11813750.0,15317.881749383128,1756054284498,Synapse54,1756054284498,Synapse54
246,91350 (Santa Clarita),91350,40.0,40.0,53625000.0,49482.965404838804,1756054284498,Synapse54,1756054284498,Synapse54
247,91351 (Canyon Country),91351,40.2,40.2,34091250.0,42054.59003323661,1756054284498,Synapse54,1756054284498,Synapse54
248,91352 (Sun Valley),91352,38.8,38.8,53561250.0,49423.15083572834,1756054284498,Synapse54,1756054284498,Synapse54
249,91354 (Valencia),91354,41.2,41.2,20238750.0,21868.371539337353,1756054284498,Synapse54,1756054284498,Synapse54
250,91355 (Valencia),91355,43.5,43.5,82675000.0,70585.76126363585,1756054284498,Synapse54,1756054284498,Synapse54
251,91356 (Tarzana),91356,44.3,44.3,29008750.0,26483.575375031935,1756054284498,Synapse54,1756054284498,Synapse54
252,91360 (Thousand Oaks),91360,45.0,45.0,57247500.0,45654.019537525324,1756054284498,Synapse54,1756054284498,Synapse54
253,91361 (Westlake Village),91361,50.6,50.6,96388750.0,56300.17235205668,1756054284498,Synapse54,1756054284498,Synapse54
254,91362 (Thousand Oaks),91362,46.0,46.0,71983750.0,40832.01328540987,1756054284498,Synapse54,1756054284498,Synapse54
255,91364 (Woodland Hills),91364,46.1,46.1,26443750.0,27993.124364922765,1756054284498,Synapse54,1756054284498,Synapse54
256,91367 (Woodland Hills),91367,41.7,41.7,28146250.0,33799.32765120731,1756054284498,Synapse54,1756054284498,Synapse54
257,91371 (Woodland Hills),91371,37.7,37.7,2255000.0,6066.578641537791,1756054284498,Synapse54,1756054284498,Synapse54
258,91377 (Oak Park),91377,45.8,45.8,22558750.0,20448.277715778455,1756054284498,Synapse54,1756054284498,Synapse54
259,91381 (Stevenson Ranch),91381,40.5,40.5,113402500.0,72080.28662784427,1756054284498,Synapse54,1756054284498,Synapse54
260,91384 (Castaic),91384,37.4,37.4,742741250.0,140744.13601413922,1756054284498,Synapse54,1756054284498,Synapse54
261,91387 (Canyon Country),91387,37.7,37.7,116305428.57421875,88573.40145051818,1756054284498,Synapse54,1756054284498,Synapse54
262,91390 (Santa Clarita),91390,42.5,42.5,606773321.4257812,154790.04631436671,1756054284498,Synapse54,1756054284498,Synapse54
263,91401 (Van Nuys),91401,40.7,40.7,13360000.0,15691.442451482295,1756054284498,Synapse54,1756054284498,Synapse54
264,91402 (Panorama City),91402,36.6,36.6,14613750.0,19129.15752292534,1756054284498,Synapse54,1756054284498,Synapse54
265,91403 (Sherman Oaks),91403,41.5,41.5,13207500.0,20944.03520832626,1756054284498,Synapse54,1756054284498,Synapse54
266,91405 (Van Nuys),91405,38.7,38.7,12091250.0,15112.44542907185,1756054284498,Synapse54,1756054284498,Synapse54
267,91406 (Van Nuys),91406,39.9,39.9,31267500.0,25572.26328479759,1756054284498,Synapse54,1756054284498,Synapse54
268,91411 (Van Nuys),91411,38.8,38.8,7867500.0,12748.359858568725,1756054284498,Synapse54,1756054284498,Synapse54
269,91423 (Sherman Oaks),91423,42.0,42.0,15983750.0,25194.265539497017,1756054284498,Synapse54,1756054284498,Synapse54
270,91436 (Encino),91436,45.7,45.7,24975000.0,30611.765161515574,1756054284498,Synapse54,1756054284498,Synapse54
271,91501 (Burbank),91501,43.5,43.5,17756250.0,21517.67488198507,1756054284498,Synapse54,1756054284498,Synapse54
272,91502 (Burbank),91502,43.9,43.9,5628750.0,15889.337267710574,1756054284498,Synapse54,1756054284498,Synapse54
273,91504 (Burbank),91504,42.0,42.0,15581250.0,19811.40597407565,1756054284498,Synapse54,1756054284498,Synapse54
274,91505 (Burbank),91505,43.5,43.5,18962500.0,30926.121566997354,1756054284498,Synapse54,1756054284498,Synapse54
275,91506 (Burbank),91506,44.8,44.8,9680000.0,15029.963565909959,1756054284498,Synapse54,1756054284498,Synapse54
276,91521 (Burbank),91521,0.0,0.0,268750.0,2089.038078859339,1756054284498,Synapse54,1756054284498,Synapse54
277,91522 (Burbank),91522,45.0,45.0,591250.0,3354.7706741831425,1756054284498,Synapse54,1756054284498,Synapse54
278,91523 (Burbank),91523,0.0,0.0,225000.0,1880.8246495725361,1756054284498,Synapse54,1756054284498,Synapse54
279,91601 (North Hollywood),91601,36.7,36.7,10333750.0,13825.11038787978,1756054284498,Synapse54,1756054284498,Synapse54
280,91602 (North Hollywood),91602,39.9,39.9,7328750.0,13930.165013040101,1756054284498,Synapse54,1756054284498,Synapse54
281,91604 (Studio City),91604,42.2,42.2,18811250.0,27053.22768113268,1756054284498,Synapse54,1756054284498,Synapse54
282,91605 (North Hollywood),91605,39.1,39.1,20330000.0,20352.00683994068,1756054284498,Synapse54,1756054284498,Synapse54
283,91606 (North Hollywood),91606,40.1,40.1,12521250.0,17149.805187558424,1756054284498,Synapse54,1756054284498,Synapse54
284,91607 (Valley Village),91607,40.6,40.6,9761250.0,13304.102010350245,1756054284498,Synapse54,1756054284498,Synapse54
285,91608 (Universal City),91608,40.0,40.0,2125000.0,6563.158248026421,1756054284498,Synapse54,1756054284498,Synapse54
286,91701 (Rancho Cucamonga),91701,44.9,44.9,28270000.0,34836.78540915206,1756054284498,Synapse54,1756054284498,Synapse54
287,91702 (Azusa),91702,37.2,37.2,265925000.0,140079.57495873387,1756054284498,Synapse54,1756054284498,Synapse54
288,91706 (Baldwin Park),91706,38.4,38.4,58035000.0,45700.72762433788,1756054284498,Synapse54,1756054284498,Synapse54
289,91708 (Chino),91708,34.8,34.8,32807500.0,36874.228505956096,1756054284498,Synapse54,1756054284498,Synapse54
290,91709 (Chino Hills),91709,41.1,41.1,167730000.0,64255.61856738247,1756054284498,Synapse54,1756054284498,Synapse54
291,91710 (Chino),91710,40.2,40.2,82101250.0,64039.625439571064,1756054284498,Synapse54,1756054284498,Synapse54
292,91711 (Claremont),91711,43.4,43.4,52745000.0,44177.276952318716,1756054284498,Synapse54,1756054284498,Synapse54
293,91722 (Covina),91722,40.1,40.1,16487500.0,28476.367406778492,1756054284498,Synapse54,1756054284498,Synapse54
294,91723 (Covina),91723,39.8,39.8,8080000.0,13637.97221636006,1756054284498,Synapse54,1756054284498,Synapse54
295,91724 (Covina),91724,42.2,42.2,23862500.0,39273.62024566357,1756054284498,Synapse54,1756054284498,Synapse54
296,91730 (Rancho Cucamonga),91730,38.2,38.2,53462500.0,35899.53475388108,1756054284498,Synapse54,1756054284498,Synapse54
297,91731 (El Monte),91731,38.9,38.9,14136250.0,25914.551736366426,1756054284498,Synapse54,1756054284498,Synapse54
298,91732 (El Monte),91732,37.7,37.7,18137500.0,25659.361163605434,1756054284498,Synapse54,1756054284498,Synapse54
299,91733 (South El Monte),91733,37.1,37.1,26378382.3515625,27199.854867714454,1756054284498,Synapse54,1756054284498,Synapse54
300,91737 (Rancho Cucamonga),91737,42.7,42.7,26786250.0,26820.89326439801,1756054284498,Synapse54,1756054284498,Synapse54
301,91739 (Rancho Cucamonga),91739,37.9,37.9,51716250.0,40408.273830140315,1756054284498,Synapse54,1756054284498,Synapse54
302,91740 (Glendora),91740,43.2,43.2,18236250.0,23548.21002639036,1756054284498,Synapse54,1756054284498,Synapse54
303,91741 (Glendora),91741,43.7,43.7,60190000.0,39586.69749683478,1756054284498,Synapse54,1756054284498,Synapse54
304,91744 (La Puente),91744,38.2,38.2,32538750.0,39124.268064538584,1756054284498,Synapse54,1756054284498,Synapse54
305,91745 (Hacienda Heights),91745,43.6,43.6,56866250.0,43333.45379098072,1756054284498,Synapse54,1756054284498,Synapse54
306,91746 (La Puente),91746,38.8,38.8,23596250.0,39000.102173004336,1756054284498,Synapse54,1756054284498,Synapse54
307,91748 (Rowland Heights),91748,43.8,43.8,56602500.0,41262.66209312369,1756054284498,Synapse54,1756054284498,Synapse54
308,91750 (La Verne),91750,46.5,46.5,64806250.0,67234.23283338828,1756054284498,Synapse54,1756054284498,Synapse54
309,91752 (Mira Loma),91752,37.0,37.0,57392500.0,36481.300403723304,1756054284498,Synapse54,1756054284498,Synapse54
310,91754 (Monterey Park),91754,44.2,44.2,17842500.0,23795.923137523278,1756054284498,Synapse54,1756054284498,Synapse54
311,91755 (Monterey Park),91755,45.5,45.5,12627500.0,18375.071934859578,1756054284498,Synapse54,1756054284498,Synapse54
312,91759 (Mt Baldy),91759,46.5,46.5,316063750.0,118230.055061077,1756054284498,Synapse54,1756054284498,Synapse54
313,91761 (Ontario),91761,37.5,37.5,109550000.0,52566.77413391127,1756054284498,Synapse54,1756054284498,Synapse54
314,91762 (Ontario),91762,36.7,36.7,51350000.0,73328.37334082974,1756054284498,Synapse54,1756054284498,Synapse54
315,91763 (Montclair),91763,36.9,36.9,19906250.0,25357.583667619256,1756054284498,Synapse54,1756054284498,Synapse54
316,91764 (Ontario),91764,35.5,35.5,30267500.0,34817.4165608199,1756054284498,Synapse54,1756054284498,Synapse54
317,91765 (Diamond Bar),91765,44.9,44.9,71737500.0,50689.77397150056,1756054284498,Synapse54,1756054284498,Synapse54
318,91766 (Pomona),91766,36.0,36.0,38575000.0,31394.182572355923,1756054284498,Synapse54,1756054284498,Synapse54
319,91767 (Pomona),91767,38.1,38.1,21447500.0,26306.303378654346,1756054284498,Synapse54,1756054284498,Synapse54
320,91768 (Pomona),91768,34.3,34.3,29683350.0,37123.5517709109,1756054284498,Synapse54,1756054284498,Synapse54
321,91770 (Rosemead),91770,43.5,43.5,24996250.0,29064.449656143457,1756054284498,Synapse54,1756054284498,Synapse54
322,91773 (San Dimas),91773,44.6,44.6,57843750.0,62594.889893911095,1756054284498,Synapse54,1756054284498,Synapse54
323,91775 (San Gabriel),91775,44.6,44.6,11971250.0,19437.827969198494,1756054284498,Synapse54,1756054284498,Synapse54
324,91776 (San Gabriel),91776,43.7,43.7,12967500.0,18472.57182694214,1756054284498,Synapse54,1756054284498,Synapse54
325,91780 (Temple City),91780,44.7,44.7,14507500.0,22121.861763488258,1756054284498,Synapse54,1756054284498,Synapse54
326,91784 (Upland),91784,48.3,48.3,35171250.0,29161.18478267458,1756054284498,Synapse54,1756054284498,Synapse54
327,91786 (Upland),91786,36.4,36.4,35346250.0,31991.00409242429,1756054284498,Synapse54,1756054284498,Synapse54
328,91789 (Walnut),91789,44.9,44.9,58161250.0,54052.083583793996,1756054284498,Synapse54,1756054284498,Synapse54
329,91790 (West Covina),91790,40.1,40.1,21836250.0,28981.750741303436,1756054284498,Synapse54,1756054284498,Synapse54
330,91791 (West Covina),91791,42.7,42.7,25442500.0,32964.975060736644,1756054284498,Synapse54,1756054284498,Synapse54
331,91792 (West Covina),91792,41.2,41.2,13858750.0,28265.18639139845,1756054284498,Synapse54,1756054284498,Synapse54
332,91801 (Alhambra),91801,43.5,43.5,16666250.0,23255.903329415596,1756054284498,Synapse54,1756054284498,Synapse54
333,91803 (Alhambra),91803,44.0,44.0,11870000.0,18230.158217733606,1756054284498,Synapse54,1756054284498,Synapse54
334,91901 (Alpine),91901,43.9,43.9,362565000.0,113396.40056154315,1756054284498,Synapse54,1756054284498,Synapse54
335,91902 (Bonita),91902,44.2,44.2,46932500.0,53539.232553526504,1756054284498,Synapse54,1756054284498,Synapse54
336,91905 (Boulevard),91905,45.9,45.9,480266250.0,137901.704823621,1756054284498,Synapse54,1756054284498,Synapse54
337,91906 (Campo),91906,39.7,39.7,568161250.0,165829.3483533896,1756054284498,Synapse54,1756054284498,Synapse54
338,91910 (Chula Vista),91910,39.5,39.5,43662500.0,41059.6689800105,1756054284498,Synapse54,1756054284498,Synapse54
339,91911 (Chula Vista),91911,38.3,38.3,43521250.0,32062.06894798441,1756054284498,Synapse54,1756054284498,Synapse54
340,91913 (Chula Vista),91913,36.2,36.2,36198750.0,34493.6259746854,1756054284498,Synapse54,1756054284498,Synapse54
341,91914 (Chula Vista),91914,40.4,40.4,27112500.0,30977.564876109318,1756054284498,Synapse54,1756054284498,Synapse54
342,91915 (Chula Vista),91915,36.6,36.6,30377500.0,26297.18668546474,1756054284498,Synapse54,1756054284498,Synapse54
343,91916 (Descanso),91916,47.9,47.9,489486250.0,136566.8868792777,1756054284498,Synapse54,1756054284498,Synapse54
344,91917 (Dulzura),91917,39.1,39.1,170501250.0,87821.04231048128,1756054284498,Synapse54,1756054284498,Synapse54
345,91931 (Guatay),91931,0.0,0.0,776250.0,3923.1347698046866,1756054284498,Synapse54,1756054284498,Synapse54
346,91932 (Imperial Beach),91932,38.0,38.0,19790000.0,32437.408263823254,1756054284498,Synapse54,1756054284498,Synapse54
347,91934 (Jacumba),91934,50.9,50.9,91285000.0,55214.38562692068,1756054284498,Synapse54,1756054284498,Synapse54
348,91935 (Jamul),91935,42.5,42.5,458893750.0,144300.59797150828,1756054284498,Synapse54,1756054284498,Synapse54
349,91941 (La Mesa),91941,42.4,42.4,29638750.0,43665.96498245795,1756054284498,Synapse54,1756054284498,Synapse54
350,91942 (La Mesa),91942,41.9,41.9,22065000.0,31885.146956257286,1756054284498,Synapse54,1756054284498,Synapse54
351,91945 (Lemon Grove),91945,39.6,39.6,14385000.0,23329.01517802078,1756054284498,Synapse54,1756054284498,Synapse54
352,91950 (National City),91950,37.4,37.4,27946250.0,31918.837874227782,1756054284498,Synapse54,1756054284498,Synapse54
353,91962 (Pine Valley),91962,47.2,47.2,427600000.0,145557.96553234998,1756054284498,Synapse54,1756054284498,Synapse54
354,91963 (Potrero),91963,37.2,37.2,163753750.0,61290.88469445845,1756054284498,Synapse54,1756054284498,Synapse54
355,91977 (Spring Valley),91977,38.5,38.5,38967500.0,36187.29973099256,1756054284498,Synapse54,1756054284498,Synapse54
356,91978 (Spring Valley),91978,39.8,39.8,42562500.0,45264.6515618072,1756054284498,Synapse54,1756054284498,Synapse54
357,91980 (Tecate),91980,36.3,36.3,72455000.0,54234.84199317963,1756054284498,Synapse54,1756054284498,Synapse54
358,92003 (Bonsall),92003,47.6,47.6,61822500.0,51447.69118264772,1756054284498,Synapse54,1756054284498,Synapse54
359,92004 (Borrego Springs),92004,61.5,61.5,2755796250.0,309492.28355230484,1756054284498,Synapse54,1756054284498,Synapse54
360,92007 (Cardiff By The Sea),92007,45.0,45.0,12745000.0,19112.11331105376,1756054284498,Synapse54,1756054284498,Synapse54
361,92008 (Carlsbad),92008,44.4,44.4,39565000.0,46647.41324668632,1756054284498,Synapse54,1756054284498,Synapse54
362,92009 (Carlsbad),92009,45.1,45.1,43806250.0,33493.04823766271,1756054284498,Synapse54,1756054284498,Synapse54
363,92010 (Carlsbad),92010,43.6,43.6,30371250.0,33963.56105229938,1756054284498,Synapse54,1756054284498,Synapse54
364,92011 (Carlsbad),92011,47.6,47.6,26496250.0,24384.479086382034,1756054284498,Synapse54,1756054284498,Synapse54
365,92014 (Del Mar),92014,52.2,52.2,25465000.0,38284.01021296196,1756054284498,Synapse54,1756054284498,Synapse54
366,92019 (El Cajon),92019,41.9,41.9,104795000.0,71505.31829838835,1756054284498,Synapse54,1756054284498,Synapse54
367,92020 (El Cajon),92020,38.4,38.4,43247500.0,46187.34885426449,1756054284498,Synapse54,1756054284498,Synapse54
368,92021 (El Cajon),92021,39.1,39.1,107097500.0,73745.97119356938,1756054284498,Synapse54,1756054284498,Synapse54
369,92024 (Encinitas),92024,45.9,45.9,67452500.0,62635.673330256825,1756054284498,Synapse54,1756054284498,Synapse54
370,92025 (Escondido),92025,36.6,36.6,93698750.0,68746.89361140343,1756054284498,Synapse54,1756054284498,Synapse54
371,92026 (Escondido),92026,41.4,41.4,135813750.0,103650.25289980373,1756054284498,Synapse54,1756054284498,Synapse54
372,92027 (Escondido),92027,38.0,38.0,219755000.0,95785.6925693835,1756054284498,Synapse54,1756054284498,Synapse54
373,92028 (Fallbrook),92028,41.4,41.4,503325000.0,193709.268729263,1756054284498,Synapse54,1756054284498,Synapse54
374,92029 (Escondido),92029,44.6,44.6,90052500.0,66471.5866854447,1756054284498,Synapse54,1756054284498,Synapse54
375,92036 (Julian),92036,54.3,54.3,1557928750.0,373162.5552551034,1756054284498,Synapse54,1756054284498,Synapse54
376,92037 (La Jolla),92037,44.0,44.0,44371250.0,55773.846103464304,1756054284498,Synapse54,1756054284498,Synapse54
377,92040 (Lakeside),92040,41.7,41.7,304778750.0,129285.32215514331,1756054284498,Synapse54,1756054284498,Synapse54
378,92054 (Oceanside),92054,41.0,41.0,26290000.0,35967.96563348782,1756054284498,Synapse54,1756054284498,Synapse54
379,92055 (Camp Pendleton),92055,22.1,22.1,537333750.0,173246.12184179938,1756054284498,Synapse54,1756054284498,Synapse54
380,92056 (Oceanside),92056,43.1,43.1,46150000.0,49491.2703285793,1756054284498,Synapse54,1756054284498,Synapse54
381,92057 (Oceanside),92057,41.3,41.3,56610000.0,48606.91924802012,1756054284498,Synapse54,1756054284498,Synapse54
382,92058 (Oceanside),92058,25.0,25.0,146291250.0,83468.04306581606,1756054284498,Synapse54,1756054284498,Synapse54
383,92059 (Pala),92059,38.8,38.8,274770000.0,123147.33116847563,1756054284498,Synapse54,1756054284498,Synapse54
384,92060 (Palomar Mountain),92060,48.8,48.8,39647500.0,41324.57383936094,1756054284498,Synapse54,1756054284498,Synapse54
385,92061 (Pauma Valley),92061,43.9,43.9,152427500.0,98264.94876774035,1756054284498,Synapse54,1756054284498,Synapse54
386,92064 (Poway),92064,43.7,43.7,143201250.0,66815.11447392941,1756054284498,Synapse54,1756054284498,Synapse54
387,92065 (Ramona),92065,42.4,42.4,563293750.0,164993.16885325164,1756054284498,Synapse54,1756054284498,Synapse54
