OBJECTID,DESCRIPTION,ID,TOTPOP_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1169,94122 (San Francisco),94122,53642,53642,16320000.0,24974.554920782804,1756054349282,Synapse54,1756054349282,Synapse54
1170,94123 (San Francisco),94123,27163,27163,4727500.0,13879.212032322419,1756054349282,Synapse54,1756054349282,Synapse54
1171,94124 (San Francisco),94124,37364,37364,20017091.4453125,39052.02420839806,1756054349282,Synapse54,1756054349282,Synapse54
1172,94127 (San Francisco),94127,17652,17652,7028750.0,13072.294259639708,1756054349282,Synapse54,1756054349282,Synapse54
1173,94128 (San Francisco),94128,8,8,13381250.0,20637.428876719056,1756054349282,Synapse54,1756054349282,Synapse54
1174,94129 (San Francisco),94129,3394,3394,9775000.0,13830.280271361209,1756054349282,Synapse54,1756054349282,Synapse54
1175,94130 (San Francisco),94130,5450,5450,3673333.33203125,12686.89098283168,1756054349282,Synapse54,1756054349282,Synapse54
1176,94131 (San Francisco),94131,28242,28242,8381250.0,23160.47025107543,1756054349282,Synapse54,1756054349282,Synapse54
1177,94132 (San Francisco),94132,26980,26980,17235000.0,23894.328017824708,1756054349282,Synapse54,1756054349282,Synapse54
1178,94133 (San Francisco),94133,25128,25128,3068750.0,14406.337906003295,1756054349282,Synapse54,1756054349282,Synapse54
1179,94134 (San Francisco),94134,42382,42382,10798750.0,18797.746947913987,1756054349282,Synapse54,1756054349282,Synapse54
1180,94143 (San Francisco),94143,976,976,546250.0,4175.966948715504,1756054349282,Synapse54,1756054349282,Synapse54
1181,94158 (San Francisco),94158,10449,10449,2278750.0,8444.38250190104,1756054349282,Synapse54,1756054349282,Synapse54
1182,94301 (Palo Alto),94301,16942,16942,10070000.0,17733.755919930725,1756054349282,Synapse54,1756054349282,Synapse54
1183,94303 (Palo Alto),94303,48344,48344,34772500.0,45343.677534591654,1756054349282,Synapse54,1756054349282,Synapse54
1184,94304 (Palo Alto),94304,4402,4402,29900000.0,52473.42079752278,1756054349282,Synapse54,1756054349282,Synapse54
1185,94305 (Stanford),94305,23494,23494,10593750.0,16594.313518268584,1756054349282,Synapse54,1756054349282,Synapse54
1186,94306 (Palo Alto),94306,27387,27387,15288750.0,30759.596853640993,1756054349282,Synapse54,1756054349282,Synapse54
1187,94401 (San Mateo),94401,34772,34772,12121250.0,25041.250276575305,1756054349282,Synapse54,1756054349282,Synapse54
1188,94402 (San Mateo),94402,27072,27072,20618750.0,48281.23266605544,1756054349282,Synapse54,1756054349282,Synapse54
1189,94403 (San Mateo),94403,46951,46951,22763750.0,30347.477581343268,1756054349282,Synapse54,1756054349282,Synapse54
1190,94404 (San Mateo),94404,38460,38460,19673750.0,26092.0168860673,1756054349282,Synapse54,1756054349282,Synapse54
1191,94501 (Alameda),94501,69072,69072,33223750.0,45897.36098807361,1756054349282,Synapse54,1756054349282,Synapse54
1192,94502 (Alameda),94502,13748,13748,10325000.0,12952.632809227778,1756054349282,Synapse54,1756054349282,Synapse54
1193,94503 (American Canyon),94503,22885,22885,124540000.0,75535.08299591177,1756054349282,Synapse54,1756054349282,Synapse54
1194,94505 (Discovery Bay),94505,14666,14666,98662500.0,70009.43511068175,1756054349282,Synapse54,1756054349282,Synapse54
1195,94506 (Danville),94506,25174,25174,83872500.0,54623.21808259348,1756054349282,Synapse54,1756054349282,Synapse54
1196,94507 (Alamo),94507,13703,13703,58488750.0,58984.650742907914,1756054349282,Synapse54,1756054349282,Synapse54
1197,94508 (Angwin),94508,3177,3177,163121250.0,76302.27918999073,1756054349282,Synapse54,1756054349282,Synapse54
1198,94509 (Antioch),94509,70440,70440,78830454.546875,57295.87840356891,1756054349282,Synapse54,1756054349282,Synapse54
1199,94510 (Benicia),94510,26392,26392,129121250.0,71551.31632330282,1756054349282,Synapse54,1756054349282,Synapse54
1200,94511 (Bethel Island),94511,2710,2710,23148750.0,23103.434001915608,1756054349282,Synapse54,1756054349282,Synapse54
1201,94512 (Birds Landing),94512,47,47,93425000.0,77981.32216535682,1756054349282,Synapse54,1756054349282,Synapse54
1202,94513 (Brentwood),94513,73768,73768,452421250.0,200360.04086734258,1756054349282,Synapse54,1756054349282,Synapse54
1203,94514 (Byron),94514,1042,1042,227750000.0,97272.6645178555,1756054349282,Synapse54,1756054349282,Synapse54
1204,94515 (Calistoga),94515,6192,6192,323178750.0,143341.32931914175,1756054349282,Synapse54,1756054349282,Synapse54
1205,94517 (Clayton),94517,12169,12169,216805000.0,103245.23713484913,1756054349282,Synapse54,1756054349282,Synapse54
1206,94518 (Concord),94518,27527,27527,22850000.0,24183.7764138925,1756054349282,Synapse54,1756054349282,Synapse54
1207,94519 (Concord),94519,18713,18713,24902500.0,27429.17656712045,1756054349282,Synapse54,1756054349282,Synapse54
1208,94520 (Concord),94520,39024,39024,72727500.0,77515.18352807945,1756054349282,Synapse54,1756054349282,Synapse54
1209,94521 (Concord),94521,41949,41949,79827500.0,62249.8966933039,1756054349282,Synapse54,1756054349282,Synapse54
1210,94523 (Pleasant Hill),94523,34473,34473,29513750.0,34247.5672135338,1756054349282,Synapse54,1756054349282,Synapse54
1211,94525 (Crockett),94525,3214,3214,9226250.0,18143.109706388044,1756054349282,Synapse54,1756054349282,Synapse54
1212,94526 (Danville),94526,34125,34125,59760000.0,42613.23830043105,1756054349282,Synapse54,1756054349282,Synapse54
1213,94528 (Diablo),94528,719,719,3393750.0,9049.681385657617,1756054349282,Synapse54,1756054349282,Synapse54
1214,94530 (El Cerrito),94530,26971,26971,25327500.0,34656.69796137083,1756054349282,Synapse54,1756054349282,Synapse54
1215,94531 (Antioch),94531,51507,51507,67372500.0,44051.98156420479,1756054349282,Synapse54,1756054349282,Synapse54
1216,94533 (Fairfield),94533,83034,83034,88748750.0,60520.489407932844,1756054349282,Synapse54,1756054349282,Synapse54
1217,94534 (Fairfield),94534,43116,43116,330147500.0,117068.20281088044,1756054349282,Synapse54,1756054349282,Synapse54
1218,94535 (Travis AFB),94535,3965,3965,47272500.0,38510.1698250734,1756054349282,Synapse54,1756054349282,Synapse54
1219,94536 (Fremont),94536,75396,75396,56026250.0,41812.04451712446,1756054349282,Synapse54,1756054349282,Synapse54
1220,94538 (Fremont),94538,69683,69683,98643750.0,83332.44191948466,1756054349282,Synapse54,1756054349282,Synapse54
1221,94539 (Fremont),94539,55578,55578,120907500.0,64986.041966313496,1756054349282,Synapse54,1756054349282,Synapse54
1222,94541 (Hayward),94541,70067,70067,29441250.0,40724.66619939474,1756054349282,Synapse54,1756054349282,Synapse54
1223,94542 (Hayward),94542,15874,15874,33818750.0,38568.41380096132,1756054349282,Synapse54,1756054349282,Synapse54
1224,94544 (Hayward),94544,81804,81804,43895000.0,41626.30671690496,1756054349282,Synapse54,1756054349282,Synapse54
1225,94545 (Hayward),94545,33712,33712,52977500.0,41240.47750400677,1756054349282,Synapse54,1756054349282,Synapse54
1226,94546 (Castro Valley),94546,45703,45703,109913750.0,72092.96292733341,1756054349282,Synapse54,1756054349282,Synapse54
1227,94547 (Hercules),94547,26848,26848,23832500.0,27999.3176453074,1756054349282,Synapse54,1756054349282,Synapse54
1228,94548 (Knightsen),94548,288,288,8026250.0,14552.270924523698,1756054349282,Synapse54,1756054349282,Synapse54
1229,94549 (Lafayette),94549,29565,29565,102207500.0,82956.85790705725,1756054349282,Synapse54,1756054349282,Synapse54
1230,94550 (Livermore),94550,49675,49675,1517797500.0,280156.5361327819,1756054349282,Synapse54,1756054349282,Synapse54
1231,94551 (Livermore),94551,40283,40283,258698750.0,123869.73525311281,1756054349282,Synapse54,1756054349282,Synapse54
1232,94552 (Castro Valley),94552,14616,14616,165676250.0,108655.32071849037,1756054349282,Synapse54,1756054349282,Synapse54
1233,94553 (Martinez),94553,49100,49100,277413750.0,128636.90259753514,1756054349282,Synapse54,1756054349282,Synapse54
1234,94555 (Fremont),94555,36465,36465,62882500.0,49389.62786027614,1756054349282,Synapse54,1756054349282,Synapse54
1235,94556 (Moraga),94556,16745,16745,68521250.0,49854.84484826133,1756054349282,Synapse54,1756054349282,Synapse54
1236,94558 (Napa),94558,63409,63409,1937146250.0,421641.105138286,1756054349282,Synapse54,1756054349282,Synapse54
1237,94559 (Napa),94559,27516,27516,172632500.0,166705.70738313522,1756054349282,Synapse54,1756054349282,Synapse54
1238,94560 (Newark),94560,50791,50791,63392500.0,48927.74163025888,1756054349282,Synapse54,1756054349282,Synapse54
1239,94561 (Oakley),94561,51151,51151,195113750.0,150769.05033664414,1756054349282,Synapse54,1756054349282,Synapse54
1240,94563 (Orinda),94563,19610,19610,96726250.0,70563.8800666849,1756054349282,Synapse54,1756054349282,Synapse54
1241,94564 (Pinole),94564,17568,17568,19155000.0,29109.45035950881,1756054349282,Synapse54,1756054349282,Synapse54
1242,94565 (Pittsburg),94565,103308,103308,130761250.0,93845.4621352079,1756054349282,Synapse54,1756054349282,Synapse54
1243,94566 (Pleasanton),94566,44346,44346,82125000.0,52462.12999255954,1756054349282,Synapse54,1756054349282,Synapse54
1244,94567 (Pope Valley),94567,594,594,274863750.0,134973.71548620862,1756054349282,Synapse54,1756054349282,Synapse54
1245,94568 (Dublin),94568,75386,75386,63961250.0,52027.26105351518,1756054349282,Synapse54,1756054349282,Synapse54
1246,94569 (Port Costa),94569,206,206,3048750.0,12286.153032991388,1756054349282,Synapse54,1756054349282,Synapse54
1247,94571 (Rio Vista),94571,11250,11250,632315000.0,321947.29243990796,1756054349282,Synapse54,1756054349282,Synapse54
1248,94572 (Rodeo),94572,9530,9530,24536250.0,37490.71974235037,1756054349282,Synapse54,1756054349282,Synapse54
1249,94574 (Saint Helena),94574,7514,7514,468221250.0,171162.42186559743,1756054349282,Synapse54,1756054349282,Synapse54
1250,94576 (Deer Park),94576,375,375,1855000.0,7306.775127103442,1756054349282,Synapse54,1756054349282,Synapse54
1251,94577 (San Leandro),94577,48636,48636,33633750.0,47351.805246488824,1756054349282,Synapse54,1756054349282,Synapse54
1252,94578 (San Leandro),94578,40437,40437,18630000.0,31737.404401657503,1756054349282,Synapse54,1756054349282,Synapse54
1253,94579 (San Leandro),94579,21038,21038,12756250.0,20836.19165147672,1756054349282,Synapse54,1756054349282,Synapse54
1254,94580 (San Lorenzo),94580,29209,29209,15811250.0,25518.82904526322,1756054349282,Synapse54,1756054349282,Synapse54
1255,94582 (San Ramon),94582,51400,51400,55937500.0,41907.07492045735,1756054349282,Synapse54,1756054349282,Synapse54
1256,94583 (San Ramon),94583,40617,40617,81556250.0,59079.98134364346,1756054349282,Synapse54,1756054349282,Synapse54
1257,94585 (Suisun City),94585,29764,29764,510965305.55859375,242025.31211516814,1756054349282,Synapse54,1756054349282,Synapse54
1258,94586 (Sunol),94586,885,885,125316284.3515625,104166.61832235333,1756054349282,Synapse54,1756054349282,Synapse54
1259,94587 (Union City),94587,68445,68445,120675000.0,84807.25553269766,1756054349282,Synapse54,1756054349282,Synapse54
1260,94588 (Pleasanton),94588,38832,38832,143487500.0,118002.82864016097,1756054349282,Synapse54,1756054349282,Synapse54
1261,94589 (Vallejo),94589,31816,31816,26541250.0,28493.692983118275,1756054349282,Synapse54,1756054349282,Synapse54
1262,94590 (Vallejo),94590,39068,39068,23975000.0,27636.250076528584,1756054349282,Synapse54,1756054349282,Synapse54
1263,94591 (Vallejo),94591,54557,54557,79251250.0,45433.420995042936,1756054349282,Synapse54,1756054349282,Synapse54
1264,94592 (Vallejo),94592,949,949,61920523.51171875,73097.44810396901,1756054349282,Synapse54,1756054349282,Synapse54
1265,94595 (Walnut Creek),94595,17291,17291,22480000.0,26950.408426221205,1756054349282,Synapse54,1756054349282,Synapse54
1266,94596 (Walnut Creek),94596,23087,23087,25051250.0,33982.59735489762,1756054349282,Synapse54,1756054349282,Synapse54
1267,94597 (Walnut Creek),94597,25950,25950,16920000.0,33184.06955866011,1756054349282,Synapse54,1756054349282,Synapse54
1268,94598 (Walnut Creek),94598,26820,26820,68020000.0,62935.155299501326,1756054349282,Synapse54,1756054349282,Synapse54
1269,94599 (Yountville),94599,3336,3336,20081250.0,29213.175655731728,1756054349282,Synapse54,1756054349282,Synapse54
1270,94601 (Oakland),94601,53700,53700,14013750.0,18292.234105845,1756054349282,Synapse54,1756054349282,Synapse54
1271,94602 (Oakland),94602,30012,30012,13687500.0,21715.632654259956,1756054349282,Synapse54,1756054349282,Synapse54
1272,94603 (Oakland),94603,35613,35613,11632500.0,21938.186614561175,1756054349282,Synapse54,1756054349282,Synapse54
1273,94605 (Oakland),94605,42934,42934,36355000.0,35583.37802008375,1756054349282,Synapse54,1756054349282,Synapse54
1274,94606 (Oakland),94606,40462,40462,9732500.0,19451.007566242974,1756054349282,Synapse54,1756054349282,Synapse54
1275,94607 (Oakland),94607,36423,36423,24855117.890625,39917.99625955815,1756054349282,Synapse54,1756054349282,Synapse54
1276,94608 (Emeryville),94608,35135,35135,11511250.0,22444.747424060195,1756054349282,Synapse54,1756054349282,Synapse54
1277,94609 (Oakland),94609,25928,25928,7136250.0,15866.673011999863,1756054349282,Synapse54,1756054349282,Synapse54
1278,94610 (Oakland),94610,29394,29394,8598750.0,20693.359566266015,1756054349282,Synapse54,1756054349282,Synapse54
1279,94611 (Oakland),94611,39442,39442,30817500.0,45236.83710646946,1756054349282,Synapse54,1756054349282,Synapse54
1280,94612 (Oakland),94612,28106,28106,4616250.0,12361.475954429336,1756054349282,Synapse54,1756054349282,Synapse54
1281,94613 (Oakland),94613,344,344,967500.0,4452.356533893064,1756054349282,Synapse54,1756054349282,Synapse54
1282,94618 (Oakland),94618,17215,17215,9620000.0,23654.075666672474,1756054349282,Synapse54,1756054349282,Synapse54
1283,94619 (Oakland),94619,23641,23641,21562500.0,37835.56441738648,1756054349282,Synapse54,1756054349282,Synapse54
1284,94621 (Oakland),94621,35732,35732,34835000.0,52863.72062624585,1756054349282,Synapse54,1756054349282,Synapse54
1285,94702 (Berkeley),94702,16170,16170,5020000.0,13437.958751817017,1756054349282,Synapse54,1756054349282,Synapse54
1286,94703 (Berkeley),94703,21718,21718,5652500.0,13794.96488595822,1756054349282,Synapse54,1756054349282,Synapse54
1287,94704 (Berkeley),94704,35938,35938,3840000.0,13503.34078087202,1756054349282,Synapse54,1756054349282,Synapse54
1288,94705 (Berkeley),94705,12946,12946,8220000.0,18302.166898271716,1756054349282,Synapse54,1756054349282,Synapse54
1289,94706 (Albany),94706,19503,19503,5602500.0,13115.135422606996,1756054349282,Synapse54,1756054349282,Synapse54
1290,94707 (Berkeley),94707,12164,12164,7197500.0,17721.683214163495,1756054349282,Synapse54,1756054349282,Synapse54
1291,94708 (Berkeley),94708,11127,11127,14206250.0,22314.74133046927,1756054349282,Synapse54,1756054349282,Synapse54
1292,94709 (Berkeley),94709,12804,12804,2322500.0,7755.314013798554,1756054349282,Synapse54,1756054349282,Synapse54
1293,94710 (Berkeley),94710,11235,11235,11531250.0,32721.37850392663,1756054349282,Synapse54,1756054349282,Synapse54
1294,94720 (Berkeley),94720,2591,2591,8498750.0,19443.50128908607,1756054349282,Synapse54,1756054349282,Synapse54
1295,94801 (Richmond),94801,34372,34372,45917590.92578125,87926.58203851744,1756054349282,Synapse54,1756054349282,Synapse54
1296,94803 (El Sobrante),94803,26132,26132,49081250.0,43593.22765069962,1756054349282,Synapse54,1756054349282,Synapse54
1297,94804 (Richmond),94804,45168,45168,27793750.0,54944.03623359114,1756054349282,Synapse54,1756054349282,Synapse54
1298,94805 (Richmond),94805,14781,14781,8031250.0,20391.495829631698,1756054349282,Synapse54,1756054349282,Synapse54
1299,94806 (San Pablo),94806,64244,64244,33083750.0,34322.14157166653,1756054349282,Synapse54,1756054349282,Synapse54
1300,94901 (San Rafael),94901,42887,42887,49815000.0,48898.54968617385,1756054349282,Synapse54,1756054349282,Synapse54
1301,94903 (San Rafael),94903,30063,30063,88835000.0,63129.660862302204,1756054349282,Synapse54,1756054349282,Synapse54
1302,94904 (Greenbrae),94904,12650,12650,19055000.0,44595.72362867564,1756054349282,Synapse54,1756054349282,Synapse54
1303,94920 (Belvedere Tiburon),94920,12760,12760,27418750.0,46376.53023785195,1756054349282,Synapse54,1756054349282,Synapse54
1304,94922 (Bodega),94922,134,134,31787500.0,26930.08493569102,1756054349282,Synapse54,1756054349282,Synapse54
1305,94923 (Bodega Bay),94923,1286,1286,78140000.0,77031.63563540217,1756054349282,Synapse54,1756054349282,Synapse54
1306,94924 (Bolinas),94924,1456,1456,37264595.07421875,41200.511598167,1756054349282,Synapse54,1756054349282,Synapse54
1307,94925 (Corte Madera),94925,10146,10146,14142500.0,24222.2453211508,1756054349282,Synapse54,1756054349282,Synapse54
1308,94928 (Rohnert Park),94928,48659,48659,32860000.0,38959.984459506944,1756054349282,Synapse54,1756054349282,Synapse54
1309,94929 (Dillon Beach),94929,248,248,19972500.0,26153.53944933192,1756054349282,Synapse54,1756054349282,Synapse54
1310,94930 (Fairfax),94930,8676,8676,119642500.0,73441.20642898516,1756054349282,Synapse54,1756054349282,Synapse54
1311,94931 (Cotati),94931,9814,9814,28980000.0,35971.71354899544,1756054349282,Synapse54,1756054349282,Synapse54
1312,94933 (Forest Knolls),94933,568,568,4447500.0,12590.370200883553,1756054349282,Synapse54,1756054349282,Synapse54
1313,94937 (Inverness),94937,1115,1115,246855000.0,178106.38022962082,1756054349282,Synapse54,1756054349282,Synapse54
1314,94938 (Lagunitas),94938,621,621,6743750.0,15626.01069964324,1756054349282,Synapse54,1756054349282,Synapse54
1315,94939 (Larkspur),94939,7467,7467,8747500.0,24578.982971643563,1756054349282,Synapse54,1756054349282,Synapse54
1316,94940 (Marshall),94940,96,96,49245000.0,39659.85676533539,1756054349282,Synapse54,1756054349282,Synapse54
1317,94941 (Mill Valley),94941,30504,30504,110463750.0,79999.29610644533,1756054349282,Synapse54,1756054349282,Synapse54
1318,94945 (Novato),94945,18405,18405,113423750.0,63616.61451746026,1756054349282,Synapse54,1756054349282,Synapse54
